Station,Lat,Lon,UTM_X,UTM_Y,Elev,File
612,-19.959365833333333,140.7515563888889,474004.7744863056,7792996.020501113,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\612.edi
613,-19.95921694444444,140.7656861111111,475483.183323581,7793014.62268301,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\613.edi
620,-19.941027777777776,140.44511111111112,441933.43498141225,7794948.638900362,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\620.edi
621,-19.940555555555555,140.4648611111111,444000.0622890719,7795007.601708172,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\621.edi
622,-19.94080555555556,140.48416666666665,446020.431918418,7794986.255416846,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\622.edi
623,-19.94077777777778,140.50316666666666,448008.7240261315,7794995.322101765,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\623.edi
624R,-19.939083333333333,140.5208888888889,449862.7706531773,7795188.220112282,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\624R.edi
625,-19.94083333333333,140.54144444444444,452014.3993953189,7795000.564327359,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\625.edi
626,-19.94108333333333,140.559,453851.6038048839,7794977.817485156,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\626.edi
627,-19.94086111111111,140.57816666666668,455857.2644037231,7795007.559767041,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\627.edi
628,-19.93797222222222,140.60027777777776,458170.3501186017,7795332.905819936,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\628.edi
629,-19.944805555555558,140.61441666666667,459651.6927560171,7794580.178648204,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\629.edi
630,-19.94022222222222,140.63938888888887,462263.7810286071,7795093.17945796,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\630.edi
631,-19.94108333333333,140.65602777777778,464005.1724119456,7795001.539425135,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\631.edi
632,-19.941111111111116,140.6748611111111,465976.0013740685,7795002.390349636,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\632.edi
633,-19.939716666666666,140.69608333333335,468196.52785261214,7795160.858128954,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\633.edi
634,-19.9412,140.71336666666664,470005.4407382196,7794999.890688388,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\634.edi
635,-19.94140055555556,140.73229972222222,471986.7249556408,7794980.96595303,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\635.edi
636,-19.941233333333333,140.75046666666665,473887.77202961856,7795002.397393825,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\636.edi
637,-19.9412175,140.77037055555556,475970.6061054852,7795007.119904016,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\637.edi
63_Paralell,-20.240222222222226,140.2529722222222,421974.5216981583,7761759.359917812,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\63_Paralell.edi
644,-19.922027777777775,140.44575,441993.35948809126,7797051.459554147,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\644.edi
645,-19.922472222222225,140.46488888888888,443996.5977399118,7797008.764770494,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\645.edi
646,-19.921833333333336,140.4838611111111,445982.0087418519,7797085.673040606,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\646.edi
647,-19.92255555555556,140.50333333333333,448020.2061477411,7797011.887941111,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\647.edi
648,-19.922666666666668,140.52222222222224,449997.1373772448,7797005.320576146,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\648.edi
649,-19.921861111111117,140.54149999999998,452014.4856538443,7797100.082153993,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\649.edi
650,-19.92313888888889,140.56072222222224,454026.6380487024,7796964.051933716,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\650.edi
651,-19.92275,140.5796388888889,456006.3144158436,7797012.147912472,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\651.edi
652,-19.92288888888889,140.59719444444443,457843.6849512216,7797001.2757982,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\652.edi
653,-19.922777777777775,140.61758333333333,459977.5167139778,7797018.554049581,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\653.edi
654,-19.923111111111112,140.63658333333333,461966.0957349351,7796986.077354198,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\654.edi
655,-19.92291666666667,140.65669444444444,464070.8296728791,7797012.018078169,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\655.edi
656,-19.923033333333336,140.67518333333334,466005.85416466114,7797002.952127613,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\656.edi
657,-19.923350000000003,140.69451666666666,468029.2903572482,7796971.702165229,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\657.edi
658,-19.92325,140.71325,469989.8431005274,7796986.221037256,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\658.edi
659,-19.92552777777778,140.73175,471926.3957256068,7796737.357600128,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\659.edi
660,-19.92318333333333,140.75148333333334,473991.2073395892,7796999.967490194,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\660.edi
668,-19.90436111111111,140.46494444444443,443996.0371865708,7799013.00699132,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\668.edi
669,-19.904527777777776,140.48366666666666,445955.7799754568,7799000.684868864,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\669.edi
670,-19.9055,140.50316666666666,447997.1882296877,7798899.24090172,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\670.edi
671,-19.904722222222222,140.5223888888889,450008.94235140784,7798991.136530274,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\671.edi
672 R,-19.905472222222222,140.54305555555555,452172.3624652093,7798914.146853053,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\672 R.edi
673,-19.90483333333333,140.5606388888889,454012.6254598929,7798989.748484775,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\673.edi
674,-19.90483333333333,140.57969444444444,456007.1747763088,7798994.842909798,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\674.edi
675,-19.90522222222222,140.59683333333334,457801.206038597,7798956.197180033,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\675.edi
676,-19.90502777777777,140.61780555555558,459996.3111566053,7798982.836802238,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\676.edi
677,-19.904916666666665,140.63683333333333,461987.9132383251,7798999.543015414,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\677.edi
678,-19.905066666666663,140.65640000000002,464035.979043709,7798987.244591733,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\678.edi
679,-19.905166666666663,140.67416666666665,465895.622836064,7798979.877312753,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\679.edi
680,-19.905116666666665,140.69476666666668,468051.793312393,7798989.453129372,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\680.edi
682R,-19.904027777777777,140.73141666666666,471887.7117234899,7799116.489434618,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\682R.edi
683,-19.90486111111111,140.7516388888889,474004.4936974379,7799027.523883937,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\683.edi
689,-19.905055555555556,140.71341666666666,470003.8556945082,7798999.648137309,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\689.edi
691,-19.88658333333333,140.46605555555556,444106.09991418594,7800980.708336038,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\691.edi
692,-19.886416666666666,140.48405555555553,445990.3435986345,7801005.024683377,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\692.edi
693,-19.885444444444445,140.50222222222223,447891.77086267504,7801118.335369732,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\693.edi
694,-19.886444444444443,140.5224166666667,450006.11229966034,7801013.794389604,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\694.edi
695,-19.88647222222222,140.54125,451977.6455885464,7801016.200323576,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\695.edi
696,-19.88658333333333,140.5605277777778,453995.7237392081,7801009.285500495,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\696.edi
697,-19.886777777777777,140.57972222222222,456005.0945511065,7800992.896230064,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\697.edi
698,-19.890138888888888,140.59975,458102.5241513492,7800626.059981475,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\698.edi
699,-19.88725,140.61752777777778,459962.7669872695,7800950.070672943,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\699.edi
700,-19.886944444444445,140.63713888888887,462015.6091579319,7800988.425803002,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\700.edi
701,-19.886916666666668,140.65625,464016.177812791,7800995.696108997,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\701.edi
702,-19.88693333333333,140.67518333333334,465998.143588476,7800997.785300806,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\702.edi
703,-19.886966666666662,140.69431666666668,468001.04559463786,7800997.845376834,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\703.edi
704,-19.887527777777777,140.7131111111111,469968.568359924,7800939.213826526,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\704.edi
705,-19.887,140.73283333333333,472033.0032627622,7801001.013151659,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\705.edi
706,-19.887527777777777,140.75213888888888,474054.0041820552,7800945.699304724,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\706.edi
715,-19.868583333333333,140.48402777777775,445981.3929239806,7802978.487312095,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\715.edi
716 R,-19.866777777777777,140.50411111111111,448083.4282645952,7803184.603168345,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\716 R.edi
717,-19.86844444444445,140.52225,449983.0177644636,7803005.651174568,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\717.edi
718,-19.869,140.54016666666666,451858.96313657815,7802949.388924159,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\718.edi
719,-19.868583333333333,140.56055555555557,453993.43699623126,7803001.19113084,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\719.edi
72,-20.5011,140.50261666666665,448137.2290217895,7732986.545328742,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\72.edi
720,-19.86691666666667,140.5808888888889,456121.7572816596,7803191.046306121,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\720.edi
721R,-19.86852777777778,140.59969444444445,458091.0269394149,7803017.544578234,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\721R.edi
722,-19.869,140.62280555555557,460510.73081236455,7802970.867914867,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\722.edi
723R,-19.86841666666667,140.63730555555554,462028.6430376007,7803038.750983287,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\723R.edi
724,-19.8688,140.6561,463996.3841268178,7803000.4549214365,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\724.edi
725,-19.868916666666667,140.67518333333334,465994.3004509851,7802991.5071786735,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\725.edi
726,-19.86845,140.69431666666668,467997.3285135856,7803046.894222693,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\726.edi
727,-19.8705,140.7167777777778,470349.2289934683,7802824.149610761,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\727.edi
728,-19.86938888888889,140.73297222222223,472044.45393316745,7802949.871563122,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\728.edi
729R,-19.86913888888889,140.75144444444445,473978.30805464246,7802980.49371863,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\729R.edi
73,-20.50093333333333,140.5204666666667,449998.4500137452,7733010.547633268,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\73.edi
74,-20.50101666666667,140.5398,452014.42082304833,7733007.115296438,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\74.edi
83,-20.483766666666668,140.48471666666666,446264.6967339697,7734899.041690547,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\83.edi
84,-20.482766666666667,140.50151666666667,448016.3487398877,7735015.135028902,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\84.edi
85,-20.4829,140.52028333333334,449973.4835360457,7735006.225343276,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\85.edi
86,-20.482916666666664,140.5396,451987.93131986354,7735010.164118757,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\86.edi
881,-19.833111111111112,140.52333333333334,450085.39077370975,7806915.998370475,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\881.edi
883,-19.84958333333333,140.4836111111111,445931.3323997015,7805080.9266925715,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\883.edi
884,-19.831805555555555,140.57969444444444,455987.02680607553,7807076.145983566,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\884.edi
885,-19.83288888888889,140.73347222222222,472090.41967748606,7806989.010912715,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\885.edi
888,-19.830388888888887,140.4656388888889,444042.77981922,7807199.158131303,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\888.edi
889,-19.83230555555556,140.48424999999995,445992.3871891872,7806993.116143601,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\889.edi
890,-19.84936111111111,140.52336111111111,450093.3771732923,7805117.765342871,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\890.edi
891,-19.851166666666668,140.61669444444445,459866.45339839766,7804942.864725651,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\891.edi
894,-19.848166666666664,140.44530555555556,441919.9275966528,7805224.968001601,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\894.edi
895R,-19.832666666666665,140.63727777777777,462017.23036019376,7806994.834914433,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\895R.edi
896,-19.85083333333333,140.73233333333334,471974.30845815886,7805003.108446639,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\896.edi
898R,-19.85086111111111,140.71341666666666,469993.65623133455,7804996.781471464,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\898R.edi
899,-19.85002777777778,140.5421111111111,452056.8349826225,7805049.428038271,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\899.edi
900,-19.85095,140.6752833333333,466000.94177896605,7804979.712219134,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\900.edi
902,-19.83597222222222,140.6145,459632.8437680694,7806623.758493653,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\902.edi
903,-19.85115,140.65630000000002,464013.3423929058,7804953.643207718,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\903.edi
904,-19.85030555555556,140.5026388888889,447923.91718889785,7805006.989556009,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\904.edi
905,-19.85063888888889,140.56116666666668,454052.2498976001,7804987.103898881,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\905.edi
906,-19.8507,140.6945,468012.9643140825,7805011.134746644,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\906.edi
908,-19.832277777777776,140.5036111111111,448019.8489539681,7807002.265772904,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\908.edi
909,-19.832766666666668,140.69583333333333,468148.9946239175,7806995.876122486,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\909.edi
910,-19.83269444444445,140.6749722222222,465964.47718452034,7806999.798672635,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\910.edi
912,-19.83261111111111,140.65619444444445,463998.1118069784,7807005.126420926,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\912.edi
913,-19.833388888888887,140.5979444444445,457898.5469555752,7806905.587273858,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\913.edi
914,-19.829138888888888,140.54416666666663,452265.8234154572,7807361.590398138,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\914.edi
915,-19.849305555555556,140.4653611111111,444020.320547628,7805105.714667311,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\915.edi
916,-19.832944444444443,140.56241666666668,454178.05631317897,7806945.520592093,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\916.edi
918,-19.851000000000003,140.75161111111112,473992.8005302891,7804987.75203089,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\918.edi
919,-19.85063888888889,140.63713888888887,462006.9615253953,7805006.001926756,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\919.edi
920,-19.832555555555555,140.71169444444445,469809.872212788,7807022.151005626,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\920.edi
922,-19.850555555555555,140.5988888888889,458001.9603105135,7805006.156684072,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\922.edi
924,-19.83286111111111,140.75069444444443,473893.8572828217,7806994.839106992,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\924.edi
925,-19.833166666666667,140.43930555555556,441286.1600955672,7806882.823622627,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\925.edi
926,-19.8505,140.58072222222222,456099.79201894987,7805007.680177155,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\926.edi
94,-20.464666666666663,140.46296666666666,443989.561166265,7737005.543261629,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\94.edi
95,-20.4638,140.48341666666664,446122.15724404965,7737108.313425118,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\95.edi
96,-20.46463333333333,140.50001666666665,447853.7948008491,7737021.459179901,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\96.edi
97,-20.462616666666666,140.5218,450125.0966712749,7737251.422085548,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\97.edi
98,-20.46353333333333,140.54033333333334,452058.3874827194,7737155.506846948,0.0,G:\博士所有材料\电磁ai\第十六篇开创性工作天马行空\Geo-Buddy-Official\Experiment_Data_Full\98.edi
